temp_id	state	age	gender	ethnicity	marital	children	education	income
2879	Minnesota	56-65	M	African American	Single	2		40K-50K
2880	New York	66+	F	White/Other	Married	0	Grad School	30K-40K
2881	Ohio	46-55	F	White/Other	Married	1	High School	> 125K
2882	West Virginia	46-55	F	African American	Married	1	College	> 125K
2883	Florida	66+	F	White/Other	Single	2	College	30K-40K
2884	Florida	46-55	M	Hispanic	Single	2	High School	50K-75K
2885	New York	66+	M	White/Other	Single	0		> 125K
2886	Colorado	26-35	M	Hispanic	Married	0	High School	> 125K
2887	California	46-55	F	White/Other	Married	0	High School	75K-100K
2888	Minnesota	66+	M	White/Other	Married	2		50K-75K
2889	Pennsylvania	66+	F	White/Other	Married	0	College	> 125K
2890	Georgia	36-45	M	White/Other	Married	0	High School	40K-50K
2891	Delaware	46-55	M	White/Other	Married	3	High School	> 125K
2892	California	66+	M	White/Other	Married	0	Grad School	50K-75K
2893	Missouri	66+	F	White/Other	Married	1	Grad School	75K-100K
2894	Ohio	56-65	M	White/Other	Married	1	College	50K-75K
2895	Michigan	26-35	M	White/Other	Single	1	High School	100K-125K
2896	Arizona	66+	F	White/Other	Married	1		> 125K
2897	West Virginia	66+	M	White/Other	Married	1	High School	50K-75K
2898	Minnesota	66+	F	White/Other	Married	0	College	100K-125K
2899	Indiana	46-55	M	White/Other	Married	1	High School	> 125K
2900	Tennessee	66+	M	White/Other	Married	0	Grad School	50K-75K
2901	Washington	36-45	F	White/Other	Married	2	High School	40K-50K
2902	Missouri	66+	F	White/Other	Married	1		75K-100K
2903	New York	36-45	F	White/Other	Single	0	High School	50K-75K
2904	California	18-25	M	White/Other	Married	2	High School	> 125K
2905	Idaho	26-35	M	White/Other	Married	0	High School	50K-75K
2906	Texas	18-25	F	White/Other	Married	2	High School	75K-100K
2907	Pennsylvania		F	White/Other	Married	1	High School	50K-75K
2908	Washington	46-55	F	White/Other	Married	1	High School	75K-100K
2909	Maryland	36-45	M	White/Other	Single	0	High School	30K-40K
2910	Pennsylvania	26-35	M	White/Other	Married	1	College	50K-75K
2911	California	66+	F	White/Other	Married	2	College	40K-50K
2912	California	66+	F	White/Other	Married	0	High School	> 125K
2913	California	26-35	M	Hispanic	Married	1	High School	100K-125K
2914	California		F	White/Other	Single	1		50K-75K
2915	Oregon	66+	M	White/Other	Married	0	High School	50K-75K
2916	North Carolina	56-65	F	White/Other	Married	2	High School	40K-50K
2917	Minnesota	56-65	M	White/Other	Married	1	Grad School	> 125K
2918	Michigan	26-35	M	White/Other	Married	0	High School	75K-100K
2919	Colorado	46-55	M	White/Other	Married	0		50K-75K
2920	Ohio		M	White/Other	Single	1	High School	50K-75K
2921	Illinois	26-35	M	White/Other	Married	0	High School	> 125K
2922	California	36-45	F	Asian	Married	0	High School	50K-75K
2923	Indiana	26-35	M	White/Other	Single	0	Vocational	> 125K
2924	New Jersey	26-35	F	White/Other	Married	1	High School	100K-125K
2925	New York	26-35	M	White/Other	Single	2	High School	> 125K
2926	Virginia	56-65	F	White/Other	Married	0	College	50K-75K
2927	Alabama	36-45	F	White/Other	Married	2	College	40K-50K
2928	Ohio	26-35	M	White/Other	Single	2	College	75K-100K
2929	Missouri	46-55	M	White/Other	Married	4	High School	30K-40K
2930	Michigan	36-45	M	White/Other	Married	2	High School	50K-75K
2931	Delaware	66+	F	White/Other	Single	0	High School	75K-100K
2932	Colorado	46-55	F	White/Other	Married	3	Grad School	> 125K
2933	Alabama	66+	F	White/Other	Married	0	Grad School	> 125K
2934	Ohio	46-55	M	White/Other	Married	3	College	75K-100K
2935	California	36-45	F	Hispanic	Married	1	College	> 125K
2936	New Jersey	66+	F	White/Other	Married	2	College	> 125K
2937	Illinois	46-55	F	White/Other	Single	2	College	75K-100K
2938	Massachusetts	36-45	F	White/Other	Single	2	College	> 125K
2939	Illinois	56-65	M	White/Other	Married	2	College	100K-125K
2940	Indiana	36-45	M	White/Other	Married	2	High School	75K-100K
2941	Virginia	66+	M	White/Other	Single	0	High School	> 125K
2942	Pennsylvania	66+	F	White/Other	Married	2	College	75K-100K
2943	California	26-35	F	White/Other	Married	1		30K-40K
2944	Illinois	56-65	F	White/Other	Married	0	High School	75K-100K
2945	Arizona	56-65	M	White/Other	Married	3	Grad School	100K-125K
2946	Alabama	56-65	M	White/Other	Married	0	College	40K-50K
2947	Pennsylvania	66+	M	White/Other	Married	0	Grad School	40K-50K
2948	California		F	White/Other	Married	1		> 125K
2949	Oregon	46-55	F	White/Other	Married	1	College	> 125K
2950	New York	46-55	M	Hispanic	Married	0		75K-100K
2951	Michigan	56-65	F	White/Other	Married	0	High School	40K-50K
2952	Washington	46-55	F	White/Other	Married	1	High School	100K-125K
2953	Montana	66+	M	White/Other	Married	0	College	75K-100K
2954	Illinois	66+	F	White/Other	Single	1	College	50K-75K
2955	North Carolina	36-45	M	White/Other	Single	1	High School	> 125K
2956	Washington	36-45	M	Asian	Married	2	High School	50K-75K
2957	Tennessee	36-45	M	White/Other	Married	2	College	30K-40K
2958	Nevada	36-45	M	White/Other	Married	1	High School	100K-125K
2959	Pennsylvania	36-45	F	White/Other	Married	2	College	40K-50K
2960	Illinois	36-45	F	White/Other	Married	2	High School	50K-75K
2961	Florida		M	White/Other	Married	1		> 125K
2962	Utah	66+	M	White/Other	Married	2	College	> 125K
2963	New Jersey	36-45	F	White/Other	Married	3	High School	30K-40K
2964	California	56-65	M	White/Other	Married	1	High School	> 125K
2965	Oklahoma	36-45	M	White/Other	Single	4	High School	30K-40K
2966	Pennsylvania	56-65	F	White/Other	Married	1	High School	50K-75K
2967	Texas	36-45	M	Asian	Single	1		100K-125K
2968	California	46-55	M	White/Other	Married	1		30K-40K
2969	Massachusetts	56-65	F	White/Other	Married	1	Grad School	75K-100K
2970	Ohio	46-55	M	White/Other	Married	0	High School	50K-75K
2971	Texas	36-45	M	White/Other	Married	2	High School	75K-100K
2972	New York		F	Asian	Single	1		> 125K
2973	Colorado	36-45	M	White/Other	Single	1	Grad School	75K-100K
2974	Pennsylvania	36-45	F	White/Other	Married	0	High School	100K-125K
2975	Massachusetts	56-65	F	White/Other	Single	0	Grad School	50K-75K
2976	New Mexico	56-65	F	White/Other	Married	0	Grad School	> 125K
2977	Michigan	56-65	F	White/Other	Single	1	High School	50K-75K
2978	Pennsylvania	36-45	F	White/Other	Married	0	College	75K-100K
2979	Texas	56-65	F	White/Other	Married	0	High School	> 125K
2980	Tennessee	66+	F	White/Other	Married	1		40K-50K
2981	Texas	66+	F	White/Other	Married	2	Grad School	75K-100K
2982	Texas	26-35	M	White/Other	Married	1	High School	50K-75K
2983	Tennessee	66+	F	White/Other	Married	0	College	> 125K
2984	California	46-55	F	White/Other	Married	1	College	> 125K
2985	Texas	26-35	M	White/Other	Single	1	High School	> 125K
2986	New Jersey	56-65	F	White/Other	Married	0	High School	50K-75K
2987	Texas	18-25	F	White/Other	Married	2	High School	30K-40K
2988	Michigan	66+	M	White/Other	Married	1	High School	75K-100K
2989	Georgia	56-65	F	White/Other	Married	0	High School	50K-75K
2990	California	56-65	M	Hispanic	Married	0	High School	30K-40K
2991	New York	66+	M	White/Other	Married	1	College	> 125K
2992	Minnesota	56-65	M	White/Other	Married	0	Grad School	75K-100K
2993	Massachusetts	56-65	F	White/Other	Single	0	College	> 125K
2994	Illinois	46-55	F	White/Other	Married	1	Grad School	> 125K
2995	Wisconsin		F	White/Other	Single	0	College	50K-75K
2996	Wisconsin	46-55	M	White/Other	Married	0	College	40K-50K
2997	Texas	66+	F	White/Other	Married	0	Grad School	30K-40K
2998	California	56-65	F	White/Other	Married	1	College	> 125K
2999	Illinois	56-65	M	White/Other	Single	0	High School	50K-75K
3000	Kansas	56-65	M	White/Other	Married	1	College	50K-75K
3001	North Carolina	36-45	M	White/Other	Single	1	High School	50K-75K
3002	Indiana	36-45	M	White/Other	Married	0	College	> 125K
3003	Texas	46-55	M	Hispanic	Married	1	High School	40K-50K
3004	New Jersey	46-55	F	White/Other	Single	1		> 125K
3005	Oregon	36-45	M	White/Other	Married	1	Grad School	75K-100K
3006	Alaska	56-65	F	African American	Married	0	High School	50K-75K
3007	Texas	66+	M	White/Other	Married	0	College	50K-75K
3008	Georgia	56-65	F	White/Other	Married	0	Grad School	50K-75K
3009	Minnesota	66+	F	White/Other	Married	0	High School	50K-75K
3010	Washington	18-25	M	White/Other	Married	2	High School	40K-50K
3011	Pennsylvania	56-65	M	White/Other	Married	1	High School	50K-75K
3012	New York	36-45	M	White/Other	Married	1	High School	75K-100K
3013	Connecticut	46-55	M	White/Other	Single	0	College	50K-75K
3014	Indiana	56-65	F	White/Other	Married	0	High School	100K-125K
3015	Arizona	56-65	F	White/Other	Married	1	College	75K-100K
3016	California	46-55	M	White/Other	Married	2	Grad School	100K-125K
3017	Pennsylvania	46-55	F	White/Other	Married	2	High School	75K-100K
3018	Pennsylvania	56-65	F	White/Other	Married	3	College	> 125K
3019	Georgia	56-65	M	White/Other	Married	2		30K-40K
3020	Tennessee		M	White/Other	Married	3		40K-50K
3021	Arkansas		F	White/Other	Married	2		> 125K
3022	Washington	56-65	M	White/Other	Married	1	College	50K-75K
3023	Washington	46-55	M	White/Other	Married	2	High School	100K-125K
3024	New Jersey	66+	M	White/Other	Married	0	Grad School	100K-125K
3025	Illinois	46-55	M	White/Other	Married	0	College	> 125K
3026	Ohio	66+	M	White/Other	Married	1	College	100K-125K
3027	Georgia	36-45	F	White/Other	Single	1	High School	50K-75K
3028	Texas	46-55	F	White/Other	Married	2	College	> 125K
3029	California	66+	F	White/Other	Married	0		> 125K
3030	Wisconsin	46-55	F	Hispanic	Married	1		50K-75K
3031	Florida		F	White/Other	Married	1		> 125K
3032	Texas	46-55	F	White/Other	Married	2	College	> 125K
3033	Indiana	66+	M	White/Other	Married	0	High School	40K-50K
3034	Mississippi		F	African American	Single	0		40K-50K
3035	Wisconsin	66+	M	White/Other	Married	0	High School	> 125K
3036	Ohio	66+	F	White/Other	Married	0	Grad School	50K-75K
3037	Texas	66+	F	White/Other	Married	0		50K-75K
3038	Michigan	56-65	M	White/Other	Married	2	High School	100K-125K
3039	Georgia	46-55	M	African American	Married	2	High School	50K-75K
3040	New Jersey		F	White/Other	Married	0	High School	75K-100K
3041	Florida	26-35	M	White/Other	Married	2	College	75K-100K
3042	California	46-55	F	Hispanic	Married	3	College	> 125K
3043	Louisiana	46-55	M	White/Other	Married	3	College	100K-125K
3044	Massachusetts	46-55	M	Asian	Single	1	High School	75K-100K
3045	Minnesota	18-25	M	White/Other	Single	2	High School	30K-40K
3046	Ohio	36-45	M	White/Other	Married	1	High School	100K-125K
3047	Pennsylvania	66+	M	White/Other	Married	1	College	75K-100K
3048	Michigan	56-65	M	White/Other	Married	1	High School	50K-75K
3049	Massachusetts	66+	M	White/Other	Married	0	Grad School	75K-100K
3050	North Carolina	46-55	F	Hispanic	Married	2	College	50K-75K
3051	Massachusetts	56-65	M	White/Other	Married	0		> 125K
3052	Illinois	56-65	F	White/Other	Married	1	College	> 125K
3053	Delaware	66+	M	White/Other	Single	1		75K-100K
3054	Pennsylvania	56-65	F	White/Other	Married	0	High School	75K-100K
3055	Virginia	26-35	F	White/Other	Single	1	College	50K-75K
3056	Michigan	66+	F	Hispanic	Married	0	College	100K-125K
3057	New York	66+	M	White/Other	Married	1	College	75K-100K
3058	Ohio	26-35	F	White/Other	Single	3	High School	75K-100K
3059	Indiana	46-55	F	White/Other	Single	0	High School	75K-100K
3060	Virginia	66+	F	White/Other	Single	0		50K-75K
3061	Michigan		F	White/Other	Married	1		100K-125K
3062	Delaware	18-25	M	White/Other	Married	1		> 125K
3063	Massachusetts	66+	F	White/Other	Married	0	College	> 125K
3064	Indiana	46-55	M	White/Other	Married	2	College	50K-75K
3065	Texas		F	Asian	Single	2		75K-100K
3066	Arizona	66+	M	White/Other	Single	0	College	50K-75K
3067	Connecticut	66+	F	Hispanic	Single	0	College	40K-50K
3068	Indiana	66+	M	White/Other	Married	0	Grad School	> 125K
3069	California	56-65	M	Asian	Married	0	Grad School	> 125K
3070	Georgia	46-55	M	White/Other	Married	0	Grad School	75K-100K
3071	Florida	36-45	M	Hispanic	Married	1		75K-100K
3072	California	66+	F	Asian	Married	1	High School	> 125K
3073	Florida	66+	M	White/Other	Married	1	Grad School	> 125K
3074	Missouri	36-45	M	White/Other	Single	0	College	50K-75K
3075	Virginia	56-65	F	White/Other	Married	0		40K-50K
3076	South Carolina	46-55	F	White/Other	Married	1		50K-75K
3077	Pennsylvania	46-55	M	White/Other	Single	1	College	50K-75K
3078	Minnesota	56-65	F	White/Other	Single	1	College	50K-75K
3079	Illinois	66+	M	White/Other	Married	1	College	100K-125K
3080	New Jersey	18-25	M	Asian	Single	1	High School	40K-50K
3081	Maryland	36-45	F	White/Other	Married	0		75K-100K
3082	Georgia	36-45	M	White/Other	Married	4	Grad School	> 125K
3083	Pennsylvania	56-65	M	White/Other	Married	0	College	> 125K
3084	Washington	56-65	F	White/Other	Married	0		50K-75K
3085	California	26-35	F	Hispanic	Married	1	High School	40K-50K
3086	California	46-55	M	Hispanic	Single	0	High School	50K-75K
3087	Virginia	36-45	F	White/Other	Single	1	High School	75K-100K
3088	Indiana	56-65	F	White/Other	Married	0	High School	50K-75K
3089	California	36-45	M	Hispanic	Single	1		30K-40K
3090	New Mexico	26-35	F	Asian	Single	1	High School	> 125K
3091	Indiana	46-55	F	White/Other	Single	3	College	50K-75K
3092	Minnesota	56-65	F	White/Other	Married	1	Grad School	> 125K
3093	New York	18-25	F	White/Other	Married	1	High School	50K-75K
3094	Vermont		M	White/Other	Married	1		> 125K
3095	Ohio	46-55	F	White/Other	Married	3	High School	50K-75K
3096	Minnesota	56-65	M	White/Other	Married	0	College	50K-75K
3097	California	66+	M	Asian	Married	2	High School	> 125K
3098	Michigan	56-65	M	White/Other	Married	0	Grad School	50K-75K
3099	New York	46-55	F	White/Other	Married	2		> 125K
3100	Pennsylvania	46-55	M	White/Other	Married	1	College	100K-125K
3101	New Jersey	66+	F	White/Other	Married	1		50K-75K
3102	Arkansas	66+	M	White/Other	Married	0	College	40K-50K
3103	Washington	56-65	F	White/Other	Married	2	College	75K-100K
3104	Idaho	46-55	F	White/Other	Married	1	College	100K-125K
3105	Louisiana	26-35	F	White/Other	Single	3		100K-125K
3106	California	66+	F	White/Other	Married	1	College	100K-125K
3107	Virginia		F	White/Other	Married	4		> 125K
3108	New Jersey	26-35	F	White/Other	Married	0	College	75K-100K
3109	Pennsylvania	56-65	F	White/Other	Married	1	College	> 125K
3110	New York	18-25	F	White/Other	Married	1		50K-75K
3111	South Carolina	56-65	F	African American	Married	1	Grad School	100K-125K
3112	Kentucky	56-65	F	White/Other	Married	1	Grad School	50K-75K
3113	Texas	46-55	F	Hispanic	Married	1	Grad School	> 125K
3114	Michigan	46-55	F	White/Other	Married	3	High School	> 125K
3115	Iowa	36-45	M	White/Other	Married	0	High School	40K-50K
3116	Illinois	56-65	F	White/Other	Married	1	High School	30K-40K
3117	Florida	36-45	F	White/Other	Married	1	College	75K-100K
3118	Missouri		M	Hispanic	Married	0		40K-50K
3119	Mississippi	18-25	F	White/Other	Married	1	High School	75K-100K
3120	North Carolina	46-55	F	White/Other	Single	3	High School	75K-100K
3121	Colorado			White/Other	Married	0		> 125K
3122	California	66+	M	White/Other	Single	0	High School	75K-100K
3123	Wyoming	66+	F	White/Other	Married	1		40K-50K
3124	Washington	66+	F	White/Other	Single	0	College	> 125K
3125	Florida	66+	M	Hispanic	Married	1		> 125K
3126	Vermont	56-65	M	White/Other	Married	0	High School	50K-75K
3127	Ohio	56-65	F	White/Other	Married	0	College	50K-75K
3128	Colorado	66+	F	White/Other	Married	0	Grad School	> 125K
3129	Texas	56-65	M	White/Other	Married	3	High School	50K-75K
3130	California	36-45	F	White/Other	Single	1	High School	100K-125K
3131	California	66+	F	White/Other	Married	0		50K-75K
3132	Maryland	46-55	F	White/Other	Single	1		75K-100K
3133	Massachusetts	26-35	M	White/Other	Married	1	High School	50K-75K
3134	Arizona	66+	F	White/Other	Married	1	High School	100K-125K
3135	Colorado	46-55	M	White/Other	Married	0	College	> 125K
3136	Texas	46-55	F	White/Other	Married	1	High School	40K-50K
3137	Illinois	66+	M	White/Other	Married	0	College	50K-75K
3138	Missouri	56-65	M	White/Other	Married	1	College	50K-75K
3139	Wisconsin	46-55	F	White/Other	Married	3	High School	50K-75K
3140	Texas	66+	F	White/Other	Married	0	High School	40K-50K
3141	Arizona	66+	M	White/Other	Married	1	College	50K-75K
3142	Wisconsin	46-55	F	White/Other	Married	0	High School	40K-50K
3143	California	56-65	M	White/Other	Married	4	High School	100K-125K
3144	Arizona	46-55	F	White/Other	Single	0	College	> 125K
3145	Massachusetts	26-35	M	White/Other	Married	1	High School	> 125K
3146	Pennsylvania	56-65	M	White/Other	Married	0		50K-75K
3147	Minnesota	46-55	F	White/Other	Single	2	High School	75K-100K
3148	Ohio	56-65	M	White/Other	Married	2	College	50K-75K
3149	Alaska	26-35	F	White/Other	Married	0	High School	> 125K
3150	Indiana	46-55	F	White/Other	Married	0	High School	30K-40K
3151	Pennsylvania	56-65	M	White/Other	Married	0	College	75K-100K
3152	Virginia	36-45	F	White/Other	Single	3	College	50K-75K
3153	Illinois	66+	M	White/Other	Married	0	Grad School	> 125K
3154	Connecticut	66+	M	Hispanic	Single	0	College	50K-75K
3155	Illinois	36-45	F	White/Other	Married	1	College	40K-50K
3156	Wisconsin	66+	F	African American	Married	0	High School	50K-75K
3157	Montana	46-55	F	White/Other	Married	0	College	100K-125K
3158	Michigan	18-25	F	White/Other	Married	0	College	50K-75K
3159	New York	26-35	F	White/Other	Married	0	College	50K-75K
3160	New Jersey	18-25	F	White/Other	Married	2	High School	> 125K
3161	Missouri	66+	M	White/Other	Married	0	College	100K-125K
3162	Florida	66+	M	White/Other	Single	1		50K-75K
3163	Rhode Island	46-55	M	White/Other	Married	1		75K-100K
3164	Minnesota	56-65	F	White/Other	Married	0	High School	100K-125K
3165	Massachusetts	36-45	F	White/Other	Married	1	Grad School	> 125K
3166	California	56-65	F	White/Other	Married	1	Grad School	75K-100K
3167	Kentucky	18-25	F	White/Other	Married	3	Grad School	> 125K
3168	Pennsylvania	46-55	M	White/Other	Single	1	College	30K-40K
3169	Missouri	66+	F	White/Other	Single	1	High School	30K-40K
3170	Hawaii	46-55	M	Hispanic	Married	0		75K-100K
3171	Mississippi	46-55	M	White/Other	Married	3	High School	50K-75K
3172	Ohio	66+	F	White/Other	Married	1	College	75K-100K
3173	New York	66+	F	White/Other	Married	0	College	40K-50K
3174	Virginia	46-55	F	White/Other	Single	1	Grad School	50K-75K
3175	Ohio	56-65	M	White/Other	Married	1	College	50K-75K
3176	Illinois	56-65	F	White/Other	Married	0	High School	> 125K
3177	California	66+	M	White/Other	Married	0	College	75K-100K
3178	New York	36-45	F	White/Other	Married	0	College	> 125K
3179	Idaho	66+	M	White/Other	Married	0	Grad School	> 125K
3180	Texas	36-45	F	White/Other	Single	1	High School	75K-100K
3181	New York	56-65	F	White/Other	Married	0	College	100K-125K
3182	Tennessee	46-55	M	White/Other	Married	2	High School	50K-75K
3183	California		M	White/Other	Married	0		50K-75K
3184	Indiana	26-35	F	White/Other	Married	4	College	100K-125K
3185	Virginia	26-35	F	White/Other	Married	3	High School	40K-50K
3186	Illinois	26-35	M	White/Other	Married	1	Grad School	75K-100K
3187	Delaware	66+	F	White/Other	Married	0		100K-125K
3188	Massachusetts	46-55	F	White/Other	Married	1	High School	50K-75K
3189	New York	46-55	M	White/Other	Married	2	High School	50K-75K
3190	Indiana	46-55	M	White/Other	Married	0	High School	50K-75K
3191	Illinois	66+	F	White/Other	Married	1	College	50K-75K
3192	North Carolina	56-65	M	White/Other	Married	0	High School	50K-75K
3193	California	56-65	F	White/Other	Single	1	College	40K-50K
3194	Iowa	66+	M	White/Other	Married	0	High School	40K-50K
3195	Michigan	66+	F	White/Other	Married	0	College	40K-50K
3196	New Mexico	46-55	M	White/Other	Married	1	High School	50K-75K
3197	South Carolina	66+	F	White/Other	Married	0	College	50K-75K
3198	Texas	36-45	M	White/Other	Married	4	College	40K-50K
3199	Wisconsin	46-55	F	White/Other	Married	2	College	40K-50K
3200	Tennessee	66+	M	White/Other	Married	0	College	40K-50K
3201	Missouri		M	White/Other	Married	1		75K-100K
3202	Missouri	26-35	M	White/Other	Married	2	High School	50K-75K
3203	New York	66+	M	White/Other	Married	0		75K-100K
3204	Indiana	56-65	M	African American	Married	0	High School	50K-75K
3205	Delaware	26-35	M	White/Other	Married	0	High School	50K-75K
3206	Georgia	66+	F	African American	Married	0	High School	30K-40K
3207	Minnesota	36-45	M	White/Other	Married	0	College	40K-50K
3208	Texas	46-55	F	White/Other	Married	2	College	75K-100K
3209	Georgia	36-45	F	White/Other	Single	1		40K-50K
3210	North Carolina	46-55	F	White/Other	Single	1	High School	> 125K
3211	North Carolina	56-65	M	White/Other	Married	1	High School	50K-75K
3212	Michigan	66+	M	White/Other	Married	0	Grad School	100K-125K
3213	Indiana	36-45	F	White/Other	Married	1	Grad School	> 125K
3214	Florida	46-55	F	White/Other	Married	3	High School	75K-100K
3215	Kansas	46-55	M	White/Other	Married	1	High School	75K-100K
3216	South Carolina	56-65	F	White/Other	Single	1	High School	> 125K
3217	Texas	66+	F	White/Other	Married	2	Grad School	> 125K
3218	Washington	46-55	M	White/Other	Married	0	High School	50K-75K
3219	Utah	26-35	F	White/Other	Single	0	College	75K-100K
3220	Tennessee	46-55	M	Hispanic	Married	1	High School	40K-50K
3221	California	66+	F	White/Other	Married	0	High School	30K-40K
3222	Florida	56-65	M	Hispanic	Married	1	High School	50K-75K
3223	Nevada	36-45	F	Hispanic	Single	0	College	50K-75K
3224	California	66+	M	White/Other	Married	1	High School	40K-50K
3225	Louisiana			African American	Single	1		50K-75K
3226	Nebraska	36-45	M	White/Other	Married	2	Vocational	50K-75K
3227	New Jersey	56-65	M	White/Other	Married	0	High School	> 125K
3228	Michigan	66+	F	White/Other	Married	1	College	40K-50K
3229	Michigan	66+	M	White/Other	Married	0	High School	75K-100K
3230	Minnesota	36-45	F	White/Other	Married	2	High School	40K-50K
3231	Illinois	26-35	F	White/Other	Married	0	High School	50K-75K
3232	Virginia	56-65	M	White/Other	Married	0	High School	> 125K
3233	Ohio	18-25	M	White/Other	Married	2	High School	40K-50K
3234	Mississippi	56-65	F	White/Other	Married	1	High School	100K-125K
3235	New York	56-65	M	Asian	Married	0	Grad School	50K-75K
3236	Florida	56-65	M	Hispanic	Single	0	High School	50K-75K
3237	North Carolina	26-35	F	White/Other	Married	1	College	> 125K
3238	Texas	36-45	F	Hispanic	Married	2		30K-40K
3239	California	26-35	F	White/Other	Married	2	Vocational	100K-125K
3240	Pennsylvania	46-55	M	White/Other	Married	1	Grad School	> 125K
3241	Wisconsin		F	White/Other	Married	1		40K-50K
3242	Kentucky	66+	F	African American	Married	1		50K-75K
3243	Michigan			African American	Married	0		50K-75K
3244	Pennsylvania	66+	M	White/Other	Married	2	Grad School	> 125K
3245	Pennsylvania	66+	M	White/Other	Married	0	Grad School	> 125K
3246	Virginia		M	White/Other	Single	3		30K-40K
3247	California	66+	F	White/Other	Married	0	High School	40K-50K
3248	Illinois	56-65	F	White/Other	Married	1	High School	75K-100K
3249	Indiana	66+	F	White/Other	Married	0	High School	30K-40K
3250	New York	46-55	M	White/Other	Single	1	High School	100K-125K
3251	California	56-65	F	Hispanic	Married	1	College	75K-100K
3252	Pennsylvania	56-65	M	White/Other	Married	3	College	75K-100K
3253	New York	26-35	M	White/Other	Married	1	High School	40K-50K
3254	New York	46-55	M	Hispanic	Single	1	College	> 125K
3255	Georgia	66+	M	White/Other	Married	0	College	> 125K
3256	North Carolina	66+	F	White/Other	Married	0		50K-75K
3257	Maryland		M	White/Other	Married	2	College	50K-75K
3258	Indiana	66+	F	White/Other	Married	0	High School	75K-100K
3259	Indiana	66+	F	White/Other	Married	0	Grad School	30K-40K
3260	Texas	66+	M	White/Other	Married	0	College	50K-75K
3261	Louisiana	56-65	M	White/Other	Married	0		30K-40K
3262	Minnesota	56-65	F	White/Other	Single	0	College	50K-75K
3263	Virginia	46-55	M	Hispanic	Married	2	Grad School	> 125K
3264	Massachusetts	66+	M	White/Other	Married	0	Grad School	> 125K
3265	Minnesota			White/Other	Married	0		50K-75K
3266	North Carolina	36-45	F	White/Other	Married	2	College	> 125K
3267	New Jersey	66+	F	White/Other	Married	0	Grad School	> 125K
3268	Florida	66+	M	White/Other	Single	0	High School	> 125K
3269	Illinois	46-55	F	White/Other	Married	0	College	75K-100K
3270	Illinois	36-45	F	White/Other	Married	1	High School	> 125K
3271	Florida	36-45	M	White/Other	Married	1	High School	75K-100K
3272	Florida	66+	M	White/Other	Married	0	High School	40K-50K
3273	Tennessee	46-55	M	White/Other	Married	1	High School	40K-50K
3274	Florida	26-35	F	White/Other	Married	0	High School	> 125K
3275	California	56-65	M	White/Other	Married	1	College	40K-50K
3276	Ohio	66+	M	White/Other	Married	1	High School	50K-75K
3277	Ohio	26-35	F	White/Other	Married	0	High School	50K-75K
3278	Pennsylvania	66+	M	White/Other	Married	0		> 125K
3279	New Mexico	66+	F	White/Other	Single	0	Vocational	50K-75K
3280	California	26-35	M	White/Other	Married	0	High School	100K-125K
3281	Michigan	56-65	F	White/Other	Married	0	High School	100K-125K
3282	Missouri	36-45	F	White/Other	Married	1	High School	100K-125K
3283	Illinois	46-55	M	White/Other	Married	0	College	40K-50K
3284	Virginia	36-45	F	White/Other	Single	1	College	75K-100K
3285	Michigan			White/Other	Married	1		> 125K
3286	Indiana	46-55	F	White/Other	Single	1		> 125K
3287	Iowa	66+	M	White/Other	Married	1	High School	100K-125K
3288	New York	26-35	M	White/Other	Married	0	High School	> 125K
3289	Georgia	56-65	F	African American	Married	0		75K-100K
3290	Pennsylvania	66+	M	White/Other	Married	0	Grad School	75K-100K
3291	South Carolina	66+	M	White/Other	Married	0	Grad School	75K-100K
3292	Tennessee	36-45	F	White/Other	Married	1	High School	100K-125K
3293	Texas		M	White/Other	Married	1		40K-50K
3294	Florida	56-65	M	Asian	Married	1	High School	100K-125K
3295	Maryland		M	White/Other	Married	2		100K-125K
3296	Maryland	66+	M	White/Other	Married	1	College	> 125K
3297	Georgia		F	White/Other	Single	1		40K-50K
3298	Florida	46-55	F	Hispanic	Married	0	College	> 125K
3299	California	66+	F	Hispanic	Married	0	College	50K-75K
3300	Ohio	36-45	M	White/Other	Married	3	College	40K-50K
3301	New York	46-55	F	White/Other	Single	1		40K-50K
3302	California	66+	F	White/Other	Married	1		50K-75K
3303	New Jersey	36-45	M	White/Other	Single	1	College	40K-50K
3304	Maine	56-65	F	White/Other	Married	0	College	75K-100K
3305	California	18-25	M	Hispanic	Married	1	High School	40K-50K
3306	Illinois	56-65	F	White/Other	Married	1	High School	100K-125K
3307	Virginia		M	White/Other	Married	0	High School	40K-50K
3308	Minnesota	46-55	F	White/Other	Married	3	College	50K-75K
3309	Georgia	36-45	F	White/Other	Married	1	High School	> 125K
3310	Wisconsin	36-45	F	White/Other	Single	0	High School	50K-75K
3311	Tennessee	36-45	F	White/Other	Married	0	High School	40K-50K
3312	Kentucky	46-55	F	White/Other	Married	3	High School	50K-75K
3313	Arkansas	56-65	M	White/Other	Married	3	High School	50K-75K
3314	Oregon	36-45	F	White/Other	Single	1	High School	50K-75K
3315	Texas	36-45	F	White/Other	Married	2	Grad School	> 125K
3316	Massachusetts	66+	F	White/Other	Married	1	Grad School	75K-100K
3317	South Carolina	56-65	F	White/Other	Married	1	High School	30K-40K
3318	North Carolina	36-45	F	White/Other	Married	2	High School	50K-75K
3319	Texas	46-55	F	White/Other	Married	1		> 125K
3320	Missouri	46-55	F	White/Other	Married	2	Grad School	100K-125K
