temp_id	state	age	gender	ethnicity	marital	children	education	income
1190	California	26-35	F	Hispanic	Single	1	High School	< 15K
1191	California	26-35	F	White/Other	Married	1	High School	20K-30K
1192	California	56-65	F	White/Other	Married	0	High School	> 125K
1193	California	36-45	F	Hispanic	Married	3	College	50K-75K
1194	California	18-25	F	Hispanic	Single	1	High School	50K-75K
1195	California	66+	M	Asian	Married	0	High School	40K-50K
1196	New Jersey	46-55	M	Hispanic	Married	3	College	40K-50K
1197	California	26-35	F	White/Other	Married	2	College	50K-75K
1198	Utah	18-25	F	Hispanic	Married	1	High School	100K-125K
1199	California	26-35	F	Hispanic	Married	1	College	50K-75K
1200	California	18-25	F	White/Other	Married	0		75K-100K
1201	California	18-25	F	Hispanic	Single	3	High School	30K-40K
1202	California	18-25	F	Hispanic	Married	1	High School	100K-125K
1203	Illinois	18-25	F	Hispanic	Married	2	High School	40K-50K
1204	California	18-25	F	White/Other	Married	1	High School	> 125K
1205	Connecticut	18-25	M	Hispanic	Single	2	High School	50K-75K
1206	Texas	36-45	F	White/Other	Married	4	College	40K-50K
1207	Texas	66+	M	White/Other	Married	0	College	15K-20K
1208	California	66+	F	Hispanic	Married	0	High School	< 15K
1209	Texas	18-25	F	Hispanic	Married	0	High School	20K-30K
1210	Louisiana	26-35	F	African American	Married	0	High School	75K-100K
1211	Florida	18-25	F	Hispanic	Married	1	High School	50K-75K
1212	California	18-25	F	Asian	Married	0	High School	75K-100K
1213	Rhode Island	18-25	F	Asian	Married	2	High School	> 125K
1214	California	26-35	F	White/Other	Married	0	Grad School	75K-100K
1215	Texas	18-25	M	Hispanic	Married	2	High School	> 125K
1216	California	18-25	F	White/Other	Married	3	High School	> 125K
1217	Illinois	26-35	F	Hispanic	Married	1	High School	30K-40K
1218	Florida	26-35	F	Hispanic	Married	0	College	20K-30K
1219	Florida	36-45	F	Hispanic	Married	1	College	50K-75K
1220	California		F	White/Other	Married	1		50K-75K
1221	California	26-35	F	Hispanic	Married	1		40K-50K
1222	Rhode Island	26-35	M	Hispanic	Single	1	High School	15K-20K
1223	California	26-35	F	White/Other	Married	0	College	100K-125K
1224	Arizona	26-35	F	Hispanic	Married	2	High School	30K-40K
1225	California	18-25	M	White/Other	Married	2	High School	> 125K
1226	Texas	26-35	M	Hispanic	Married	0	High School	15K-20K
1227	Texas	26-35	F	Hispanic	Single	1	High School	40K-50K
1228	California	26-35		Hispanic	Single	1	College	50K-75K
1229	Illinois	36-45	F	African American	Single	2	College	40K-50K
1230	Tennessee	18-25	F	White/Other	Married	0	High School	50K-75K
1231	Florida	18-25	F	Hispanic	Married	2	College	50K-75K
1232	Arizona	26-35	F	Hispanic	Married	3	High School	75K-100K
1233	Texas		F	Hispanic	Single	2		< 15K
1234	Massachusetts	26-35	F	White/Other	Married	0	College	> 125K
1235	Alaska	26-35	F	White/Other	Married	1	College	75K-100K
1236	Illinois	36-45	F	Hispanic	Single	2		40K-50K
1237	California	18-25	F	Hispanic	Married	2	High School	50K-75K
1238	California	18-25	F	White/Other	Married	0	High School	> 125K
1239	California	46-55	F	Hispanic	Married	1		50K-75K
1240	Virginia	18-25	F	White/Other	Single	1	High School	50K-75K
1241	California	26-35	F	African American	Married	0	High School	40K-50K
1242	Texas	26-35	F	Hispanic	Married	1	High School	40K-50K
1243	New Mexico	26-35	M	Hispanic	Single	0	High School	20K-30K
1244	Texas	18-25	F	Hispanic	Married	2	High School	< 15K
1245	Texas	36-45	F	Hispanic	Married	1	College	30K-40K
1246	Illinois	26-35	F	Hispanic	Married	0	College	15K-20K
1247	Texas	26-35	F	Hispanic	Single	1		> 125K
1248	California	18-25	F	Asian	Married	1	College	100K-125K
1249	Colorado	18-25	F	White/Other	Single	0	High School	> 125K
1250	Texas		F	Hispanic	Single	1	College	< 15K
1251	New York	26-35	F	Asian	Married	1	High School	75K-100K
1252	Illinois	26-35	M	White/Other	Married	2	College	50K-75K
1253	California	26-35	F	White/Other	Single	0	High School	100K-125K
1254	California	18-25	F	White/Other	Married	1	High School	40K-50K
1255	Louisiana		F	White/Other	Single	0		20K-30K
1256	Texas	36-45	F	Hispanic	Married	0	High School	< 15K
1257	California	18-25	F	White/Other	Married	0	High School	30K-40K
1258	California	26-35	F	Hispanic	Married	1	College	75K-100K
1259	California	36-45	F	White/Other	Single	1	High School	30K-40K
1260	Colorado	18-25	F	White/Other	Married	2	High School	75K-100K
1261	California	26-35	F	Hispanic	Married	1		100K-125K
1262	Texas	26-35	F	White/Other	Single	1	High School	20K-30K
1263	Texas	26-35	F	White/Other	Single	1	College	75K-100K
1264	Pennsylvania	26-35	F	African American	Single	1	College	< 15K
1265	California		F	Hispanic	Married	1		> 125K
1266	Nevada	18-25	F	Hispanic	Single	1	High School	20K-30K
1267	Georgia	18-25	F	White/Other	Married	2	High School	50K-75K
1268	California	26-35	F	White/Other	Single	1	High School	50K-75K
1269	District of Columbia	18-25	F	White/Other	Single	0	High School	> 125K
1270	California	26-35	F	White/Other	Married	1	College	> 125K
1271	California	26-35	F	White/Other	Married	0	High School	75K-100K
1272	New York		F	White/Other	Single	0		> 125K
1273	California	26-35	F	Hispanic	Single	1	High School	> 125K
1274	California	66+	F	Hispanic	Single	2	College	40K-50K
1275	California	26-35	F	Hispanic	Married	1	High School	50K-75K
1276	Colorado	26-35	F	White/Other	Single	0	High School	30K-40K
1277	Florida	26-35	F	Hispanic	Single	1	High School	40K-50K
1278	California	36-45	F	White/Other	Single	0	High School	< 15K
1279	Texas	26-35	F	White/Other	Single	0	College	30K-40K
1280	California	46-55	F	Hispanic	Married	0	High School	100K-125K
1281	Texas	26-35	F	Hispanic	Married	0	College	20K-30K
1282	California	66+	F	Hispanic	Single	3		15K-20K
1283	California	26-35	F	White/Other	Single	0	High School	< 15K
1284	Ohio	26-35	F	White/Other	Married	1	High School	40K-50K
1285	Maryland	46-55	F	African American	Married	2	High School	100K-125K
1286	California	18-25	F	White/Other	Single	0	High School	75K-100K
1287	Maryland	26-35	F	Hispanic	Single	2	High School	50K-75K
1288	Texas	36-45	F	Hispanic	Single	1	High School	40K-50K
1289	Florida	18-25	F	White/Other	Married	0	High School	> 125K
1290	California	66+	M	White/Other	Married	0	High School	100K-125K
1291	California	26-35	F	Asian	Married	1	High School	100K-125K
1292	Illinois	26-35	F	Hispanic	Married	3	High School	50K-75K
1293	California	36-45	F	White/Other	Single	1	High School	75K-100K
1294	California	36-45	F	Hispanic	Married	2	High School	15K-20K
1295	Massachusetts	18-25	F	White/Other	Married	1	High School	> 125K
1296	Nevada	18-25	M	White/Other	Married	3	Grad School	100K-125K
1297	Texas	66+	F	White/Other	Single	1		50K-75K
1298	Arizona	26-35	F	Hispanic	Married	3	High School	30K-40K
1299	Colorado	18-25	F	White/Other	Married	2		> 125K
1300	Kansas	26-35	F	African American	Married	0	High School	< 15K
1301	Texas	26-35	M	Hispanic	Single	0	High School	30K-40K
1302	Arizona	26-35	F	Hispanic	Single	1	High School	15K-20K
1303	Arizona	26-35	F	Hispanic	Single	1	High School	15K-20K
1304	California	66+	F	Hispanic	Single	1		< 15K
1305	California	26-35	M	White/Other	Married	0	College	75K-100K
1306	California	26-35	F	Hispanic	Married	0	College	> 125K
1307	California	26-35	F	Hispanic	Single	0	High School	50K-75K
1308	New York	36-45	F	White/Other	Married	1	College	> 125K
1309	Texas	26-35	F	Hispanic	Single	0	Grad School	50K-75K
1310	California	26-35	F	Hispanic	Married	3	High School	40K-50K
1311	Texas	46-55	F	Hispanic	Married	3	High School	40K-50K
1312	Georgia	66+	F	African American	Married	0		50K-75K
1313	Nevada	18-25	F	Hispanic	Single	1		< 15K
1314	Texas	26-35	F	White/Other	Married	0	College	100K-125K
1315	California	46-55	F	Hispanic	Single	1	College	< 15K
1316	California	36-45	F	White/Other	Single	1	Grad School	50K-75K
1317	Texas	26-35	F	White/Other	Married	3	High School	75K-100K
1318	Texas	18-25	M	White/Other	Married	3	High School	100K-125K
1319	California	26-35	F	Hispanic	Single	2		20K-30K
1320	California	26-35	F	White/Other	Married	2	College	50K-75K
1321	Texas	26-35	F	Hispanic	Married	3	High School	30K-40K
1322	California	36-45	F	Hispanic	Single	2	College	50K-75K
1323	Colorado	26-35	F	White/Other	Single	1	College	75K-100K
1324	New Jersey	26-35	M	Hispanic	Married	1	High School	40K-50K
1325	California	26-35	F	Hispanic	Married	0	College	40K-50K
1326	California	46-55	F	Hispanic	Married	3	High School	> 125K
1327	California	18-25	F	White/Other	Married	1	High School	> 125K
1328	Illinois	36-45	F	Hispanic	Single	0	High School	50K-75K
1329	California	26-35	F	African American	Single	2	High School	40K-50K
1330	California	18-25	F	Hispanic	Married	0	High School	40K-50K
1331	California			White/Other	Single	0		40K-50K
1332	Wisconsin	36-45	F	White/Other	Single	3	High School	30K-40K
1333	Connecticut		M	Hispanic	Married	2		75K-100K
1334	California	26-35	M	Hispanic	Single	0	High School	75K-100K
1335	California	36-45	F	Hispanic	Married	1	College	< 15K
1336	Massachusetts	18-25	F	White/Other	Married	0	College	75K-100K
1337	California	26-35	F	Asian	Single	1	High School	20K-30K
1338	California	56-65	F	Hispanic	Married	0	College	50K-75K
1339	South Carolina	36-45	F	White/Other	Married	1	High School	> 125K
1340	New York	26-35	F	Hispanic	Single	3	High School	100K-125K
1341	Arizona	36-45	F	Hispanic	Single	1	High School	30K-40K
1342	California	26-35	F	White/Other	Married	1		20K-30K
1343	Massachusetts	26-35	F	White/Other	Married	0	High School	> 125K
1344	California	26-35	F	White/Other	Married	1	High School	75K-100K
1345	Colorado	26-35	F	White/Other	Single	1	High School	50K-75K
1346	California	26-35	F	White/Other	Single	2	High School	75K-100K
1347	California	26-35	F	White/Other	Married	1	High School	> 125K
1348	Texas		M	Hispanic	Single	1		40K-50K
1349	Texas	26-35	F	Hispanic	Single	1	High School	< 15K
1350	Florida	26-35	F	Hispanic	Married	1	High School	100K-125K
1351	California	36-45	F	Hispanic	Married	1	High School	50K-75K
1352	Washington	18-25	F	White/Other	Married	3	College	50K-75K
1353	Texas	36-45	F	Hispanic	Single	2	College	50K-75K
1354	California		M	White/Other	Married	2		75K-100K
1355	California	66+	M	White/Other	Married	4	High School	75K-100K
1356	California	26-35	F	Hispanic	Single	0	High School	30K-40K
1357	Colorado	26-35	F	White/Other	Married	1	High School	> 125K
1358	Massachusetts	18-25	F	White/Other	Single	1	High School	> 125K
1359	California			White/Other	Married	0		75K-100K
1360	Texas	26-35	F	Hispanic	Single	1	High School	> 125K
1361	California	18-25	F	Hispanic	Single	3	High School	40K-50K
1362	Massachusetts	36-45	F	White/Other	Single	2	High School	100K-125K
1363	California	18-25	F	Hispanic	Married	1	High School	30K-40K
1364	Texas	18-25	F	Hispanic	Single	1	High School	< 15K
1365	Texas	26-35	F	Hispanic	Married	2	High School	> 125K
1366	Florida	26-35	F	Hispanic	Married	2	High School	30K-40K
1367	California	56-65	F	White/Other	Single	0		20K-30K
1368	Connecticut	36-45	F	Hispanic	Single	3		< 15K
1369	Rhode Island	26-35	F	White/Other	Married	1	Grad School	75K-100K
1370	California	18-25	F	Hispanic	Single	2	High School	20K-30K
1371	California		F	Hispanic	Married	0		30K-40K
1372	California		F	Hispanic	Single	1		40K-50K
1373	Arizona	36-45	M	Hispanic	Single	0	High School	20K-30K
1374	Texas	26-35	M	Hispanic	Married	2	College	50K-75K
1375	Texas	18-25	F	White/Other	Married	1		100K-125K
1376	California	26-35	F	African American	Married	2	High School	50K-75K
1377	Texas	36-45	F	Hispanic	Married	1	College	50K-75K
1378	California	26-35	F	White/Other	Married	2	College	75K-100K
1379	Pennsylvania	26-35	F	Asian	Married	1	Grad School	75K-100K
1380	California	26-35	F	White/Other	Married	0	High School	50K-75K
1381	California	18-25	F	White/Other	Married	0	High School	75K-100K
1382	California	26-35	F	Hispanic	Single	4	College	50K-75K
1383	Colorado	26-35	F	Hispanic	Married	3	High School	40K-50K
1384	California	26-35	F	Asian	Married	1	High School	> 125K
1385	Massachusetts	18-25	F	White/Other	Married	2	High School	> 125K
1386	California	18-25	F	Hispanic	Married	1	High School	50K-75K
1387	California	18-25	F	Hispanic	Married	2	High School	50K-75K
1388	North Carolina	46-55	F	White/Other	Single	2	High School	40K-50K
1389	California	26-35	F	Hispanic	Married	1	High School	30K-40K
1390	Texas	18-25	F	Hispanic	Married	1	High School	100K-125K
1391	Maryland	26-35	F	White/Other	Married	2	High School	75K-100K
1392	Illinois	18-25	F	White/Other	Married	0	High School	50K-75K
1393	California	18-25	F	Asian	Married	2	High School	100K-125K
1394	Florida	36-45	F	Hispanic	Married	0	College	30K-40K
1395	Illinois	26-35	F	White/Other	Married	1	High School	> 125K
1396	Maryland	26-35	F	Hispanic	Married	1	High School	40K-50K
1397	California	26-35	F	White/Other	Single	0	High School	20K-30K
1398	Nevada	36-45	F	Hispanic	Single	1	High School	< 15K
1399	California	26-35	F	Hispanic	Married	3	High School	30K-40K
1400	Texas	18-25	F	Hispanic	Married	3	Grad School	40K-50K
1401	Texas	18-25	F	White/Other	Married	0	High School	> 125K
1402	California	66+	F	Hispanic	Single	0	College	40K-50K
1403	California	26-35	F	Hispanic	Single	0	High School	30K-40K
1404	Texas		F	Hispanic	Single	1		40K-50K
1405	California	26-35	F	Hispanic	Single	1	High School	50K-75K
1406	California	18-25	F	Hispanic	Married	1	High School	30K-40K
1407	California	46-55	F	African American	Married	0	High School	15K-20K
1408	California	26-35	F	White/Other	Married	1	Grad School	20K-30K
1409	California		M	White/Other	Single	0		50K-75K
1410	Maryland	18-25	F	White/Other	Single	1		75K-100K
1411	Texas	66+	M	Hispanic	Married	1	College	20K-30K
1412	California	18-25	M	Asian	Married	1	Grad School	75K-100K
1413	Florida	26-35	F	Hispanic	Married	1	High School	75K-100K
1414	Arizona	26-35	F	African American	Single	1	High School	20K-30K
1415	California	18-25	F	Hispanic	Married	1	High School	30K-40K
1416	Texas		M	Hispanic	Married	0		50K-75K
1417	California	36-45	F	Hispanic	Single	1	High School	40K-50K
1418	California	18-25	F	Hispanic	Married	1	High School	50K-75K
1419	Illinois	18-25	F	Hispanic	Single	1	High School	30K-40K
1420	Arizona	36-45	F	Hispanic	Single	1	College	20K-30K
1421	California	66+	F	White/Other	Married	4	High School	> 125K
1422	California	18-25	F	Hispanic	Married	2	College	100K-125K
1423	California	26-35	F	Hispanic	Single	1	High School	40K-50K
1424	Texas	18-25	F	Hispanic	Single	4	High School	50K-75K
1425	Georgia	26-35	F	White/Other	Single	0	High School	100K-125K
1426	California	18-25	F	Hispanic	Married	1	High School	50K-75K
1427	Texas	36-45	M	Hispanic	Single	0	High School	100K-125K
1428	Texas	36-45	F	Hispanic	Single	1	Grad School	40K-50K
1429	North Carolina	26-35	F	White/Other	Single	0	High School	> 125K
1430	Illinois	26-35	F	Hispanic	Married	1	High School	50K-75K
1431	Maryland	26-35	F	White/Other	Single	0	Grad School	50K-75K
1432	Pennsylvania	26-35	F	Hispanic	Married	0	High School	75K-100K
1433	California		F	White/Other	Married	2	College	50K-75K
1434	California		F	Hispanic	Married	1		50K-75K
1435	New York	66+	F	White/Other	Married	2		> 125K
1436	Texas	18-25	F	Hispanic	Married	4	High School	50K-75K
1437	Texas	26-35	F	Hispanic	Single	1	College	30K-40K
1438	Massachusetts	18-25	F	White/Other	Married	1		50K-75K
1439	Nevada	18-25	F	White/Other	Single	1	High School	50K-75K
1440	California	26-35	F	Hispanic	Married	1	High School	30K-40K
1441	California	26-35	F	African American	Married	3	High School	< 15K
1442	Texas	26-35	F	Hispanic	Single	1	High School	30K-40K
1443	California	26-35	F	Asian	Single	3	High School	20K-30K
1444	California	26-35	M	White/Other	Single	0		50K-75K
1445	California	18-25	F	White/Other	Single	1	High School	30K-40K
1446	Washington	66+	F	Asian	Married	0	High School	50K-75K
1447	Washington	18-25	F	Hispanic	Married	1	High School	50K-75K
1448	Massachusetts	18-25	F	African American	Single	2	High School	50K-75K
1449	Texas	46-55	F	Hispanic	Married	0	High School	30K-40K
1450	Missouri	56-65	F	White/Other	Single	1	High School	30K-40K
1451	California	36-45	F	White/Other	Single	1	High School	100K-125K
1452	California	26-35	F	Hispanic	Single	1	Grad School	20K-30K
1453	California	18-25	F	Hispanic	Married	1	High School	> 125K
1454	California	26-35	F	White/Other	Married	2	High School	50K-75K
1455	California	66+	F	White/Other	Married	1	High School	< 15K
1456	Maryland	26-35	F	White/Other	Single	1	High School	50K-75K
1457	California	26-35	F	Hispanic	Married	1	High School	75K-100K
1458	Texas	26-35	F	Hispanic	Single	3	College	40K-50K
1459	California	26-35	F	Hispanic	Single	1	High School	75K-100K
1460	California	18-25	F	White/Other	Married	1	High School	> 125K
1461	New York	18-25	F	Asian	Single	1		75K-100K
1462	New York	26-35	F	Hispanic	Single	1	High School	50K-75K
1463	California	26-35	F	Hispanic	Married	0	High School	50K-75K
1464	Florida		M	White/Other	Single	1		30K-40K
1465	Nevada	26-35	F	Hispanic	Married	0	High School	50K-75K
1466	Florida	46-55	F	Hispanic	Single	0	High School	30K-40K
1467	California	18-25	F	Hispanic	Married	1	High School	20K-30K
1468	California	26-35	F	Hispanic	Single	0	College	15K-20K
1469	California		M	White/Other	Single	0		40K-50K
1470	Colorado	18-25	F	White/Other	Single	1		> 125K
1471	Illinois	18-25	F	White/Other	Married	1	High School	> 125K
1472	California	56-65	F	Hispanic	Single	1		20K-30K
1473	Massachusetts	26-35	F	Hispanic	Single	1	High School	75K-100K
1474	California	26-35	F	Asian	Married	1		100K-125K
1475	Florida	56-65	M	White/Other	Married	0		15K-20K
1476	Illinois	26-35	F	Hispanic	Single	0	High School	75K-100K
1477	California	46-55	F	Hispanic	Single	1		< 15K
1478	New York	26-35	F	Hispanic	Single	0	High School	40K-50K
1479	Illinois	18-25	F	Hispanic	Married	1	High School	50K-75K
1480	California	26-35	F	Hispanic	Married	1	High School	75K-100K
1481	California	18-25	F	Hispanic	Married	0	High School	15K-20K
1482	Florida	26-35	F	Hispanic	Single	0	High School	30K-40K
1483	Texas	18-25	F	Hispanic	Single	2	High School	50K-75K
1484	Maryland	26-35	F	White/Other	Married	2	High School	20K-30K
1485	Texas	26-35	F	Hispanic	Single	1	High School	20K-30K
1486	California	26-35	M	White/Other	Married	1		100K-125K
1487	Minnesota	18-25	F	White/Other	Married	1	High School	50K-75K
1488	Colorado	36-45	M	White/Other	Married	2	High School	50K-75K
1489	Illinois	46-55	M	Hispanic	Married	0	College	40K-50K
1490	Florida	26-35	F	White/Other	Married	1		30K-40K
1491	Massachusetts	18-25	F	White/Other	Married	1		50K-75K
1492	Florida	26-35	F	White/Other	Single	0	High School	50K-75K
1493	Massachusetts	26-35	F	Hispanic	Married	1	High School	100K-125K
1494	Maryland	18-25	F	African American	Married	0	High School	> 125K
1495	California	18-25	F	White/Other	Married	1	High School	> 125K
1496	Massachusetts	18-25		White/Other	Single	4	High School	> 125K
1497	California	26-35	M	White/Other	Single	1	College	50K-75K
1498	Colorado	18-25	F	White/Other	Married	3	High School	75K-100K
1499	Texas	26-35	F	Hispanic	Married	0	Grad School	50K-75K
1500	Kansas	36-45	F	White/Other	Single	1	High School	20K-30K
1501	Maryland	18-25	F	White/Other	Single	3	High School	50K-75K
1502	California	18-25	F	Hispanic	Single	1	High School	75K-100K
1503	Texas	26-35	F	Hispanic	Single	3	High School	20K-30K
1504	Kansas	36-45	F	White/Other	Married	2	High School	50K-75K
1505	California	36-45	F	African American	Married	1	High School	< 15K
1506	Texas	66+	F	Hispanic	Single	1		50K-75K
1507	California	18-25	F	Asian	Single	0	College	50K-75K
1508	California	26-35	F	White/Other	Married	1		75K-100K
1509	Maryland	26-35	F	African American	Single	2	College	75K-100K
1510	Florida	18-25	F	Hispanic	Married	1	High School	50K-75K
1511	California	46-55	F	Asian	Single	0		20K-30K
1512	Massachusetts	18-25	F	White/Other	Single	0	Grad School	20K-30K
1513	Texas	26-35	F	Hispanic	Married	0	College	30K-40K
1514	California	56-65	F	Hispanic	Married	2	College	50K-75K
1515	Massachusetts	46-55	F	White/Other	Single	1	College	75K-100K
1516	California	26-35	F	White/Other	Married	3	High School	75K-100K
1517	Wisconsin	36-45	F	Hispanic	Single	0	College	30K-40K
1518	Pennsylvania	26-35	F	White/Other	Single	1	High School	30K-40K
1519	California	18-25		White/Other	Single	1		100K-125K
1520	Colorado			African American	Single	3		50K-75K
1521	Arkansas			White/Other	Married	1		40K-50K
1522	Massachusetts	18-25	F	White/Other	Married	1	High School	> 125K
1523	California	26-35	F	Hispanic	Married	1	High School	40K-50K
1524	Florida	26-35		Hispanic	Married	1	High School	50K-75K
1525	North Carolina	18-25	F	Hispanic	Married	1	High School	30K-40K
1526	Georgia	26-35	F	Hispanic	Married	0		40K-50K
1527	California	36-45	F	Hispanic	Married	0	College	30K-40K
1528	Virginia	18-25	F	White/Other	Single	1	High School	100K-125K
1529	California	26-35	F	White/Other	Married	0	High School	> 125K
1530	Arizona	26-35	F	Hispanic	Married	1	College	15K-20K
1531	Rhode Island	26-35	F	Hispanic	Single	1		50K-75K
1532	California	26-35	F	Hispanic	Married	1		75K-100K
1533	Texas		M	Hispanic	Married	2	College	20K-30K
1534	Texas	36-45	F	Hispanic	Single	0	High School	< 15K
1535	New York	18-25	F	White/Other	Married	3	High School	> 125K
1536	California	26-35	F	White/Other	Married	2	Grad School	> 125K
1537	Maryland	36-45	F	African American	Single	1	High School	40K-50K
1538	California	18-25	M	White/Other	Married	1	College	100K-125K
1539	Utah	26-35	F	Hispanic	Single	0	High School	20K-30K
1540	California	26-35	F	White/Other	Married	1	High School	50K-75K
1541	Florida	36-45	F	Hispanic	Single	1	High School	20K-30K
1542	California	56-65	F	African American	Single	1		50K-75K
1543	California	26-35	F	Hispanic	Single	3	High School	40K-50K
1544	California	26-35	M	Hispanic	Married	2	High School	100K-125K
1545	California	26-35	F	Hispanic	Married	4	High School	50K-75K
1546	Colorado	26-35	F	White/Other	Single	0	College	> 125K
1547	Nebraska	46-55	F	White/Other	Married	1		> 125K
1548	Texas	36-45	F	Hispanic	Single	0	High School	30K-40K
1549	New Mexico	26-35	F	Hispanic	Married	3	High School	50K-75K
1550	Washington	26-35	F	White/Other	Married	1	High School	75K-100K
1551	California	26-35	F	Asian	Single	1	High School	75K-100K
1552	California	26-35	F	White/Other	Married	0	High School	> 125K
1553	California	18-25	F	White/Other	Married	0	High School	75K-100K
1554	Texas	26-35	F	Hispanic	Married	0	High School	50K-75K
1555	Virginia	18-25	F	Hispanic	Married	1	High School	40K-50K
1556	Minnesota	26-35	F	White/Other	Single	1	High School	40K-50K
1557	California	36-45	F	White/Other	Single	2	College	40K-50K
1558	California	26-35	F	Hispanic	Married	0	High School	15K-20K
1559	California	26-35	F	Hispanic	Single	1	High School	40K-50K
1560	Texas	26-35	F	Hispanic	Single	4	High School	15K-20K
1561	California	26-35	F	Hispanic	Married	1	College	< 15K
1562	California	56-65	F	Hispanic	Single	0		40K-50K
1563	California		F	White/Other	Single	1		< 15K
1564	Illinois	18-25	F	White/Other	Married	2		> 125K
1565	New Hampshire	36-45	F	White/Other	Married	0	High School	75K-100K
1566	California	26-35	F	Hispanic	Married	0	College	15K-20K
1567	New York	26-35	F	Hispanic	Single	4	College	20K-30K
1568	Florida	18-25	F	White/Other	Single	1		50K-75K
1569	New Jersey	36-45	F	Hispanic	Single	0	High School	40K-50K
1570	California	26-35	F	White/Other	Single	0	College	50K-75K
1571	Illinois	36-45	F	Hispanic	Married	0	High School	75K-100K
1572	California	36-45	F	Hispanic	Married	0	High School	40K-50K
1573	Massachusetts	46-55	F	Hispanic	Married	1	High School	50K-75K
1574	California	18-25	F	Asian	Single	2	High School	75K-100K
1575	New Hampshire	26-35	F	White/Other	Single	0	College	75K-100K
1576	Massachusetts	56-65	M	Hispanic	Married	2		40K-50K
1577	Texas	18-25	F	Hispanic	Single	0	High School	100K-125K
1578	Massachusetts	66+	F	White/Other	Single	0		50K-75K
1579	California	36-45	F	Hispanic	Married	1	High School	50K-75K
1580	California	26-35	F	White/Other	Married	2	High School	> 125K
1581	California	18-25	F	Hispanic	Married	1	College	> 125K
1582	Colorado	36-45	F	White/Other	Single	1	High School	40K-50K
1583	Georgia	46-55	F	White/Other	Single	1	High School	50K-75K
1584	California	26-35	F	White/Other	Married	1	College	> 125K
1585	Virginia	26-35	F	White/Other	Married	1	High School	50K-75K
1586	California	26-35	F	Hispanic	Married	3	High School	50K-75K
1587	Maryland	26-35	F	White/Other	Married	4	High School	> 125K
1588	California	26-35	F	Hispanic	Married	1	College	20K-30K
1589	Texas	26-35	F	Hispanic	Married	1	College	15K-20K
1590	California	46-55	F	White/Other	Single	0	High School	50K-75K
1591	California		M	Hispanic	Single	2		50K-75K
1592	Arizona	36-45	F	White/Other	Single	3	High School	50K-75K
1593	California	26-35	M	Hispanic	Married	2		75K-100K
1594	North Dakota	36-45	F	White/Other	Single	1	High School	75K-100K
1595	California	26-35	F	White/Other	Married	1	High School	50K-75K
1596	Illinois	46-55	F	White/Other	Married	0	High School	> 125K
1597	California	36-45	F	White/Other	Married	0		50K-75K
1598	Texas	36-45	F	Hispanic	Single	3	High School	50K-75K
1599	Minnesota	18-25	F	White/Other	Married	4	High School	100K-125K
1600	Iowa	36-45	F	Hispanic	Married	1	College	30K-40K
1601	Colorado	18-25	F	Hispanic	Married	1	High School	> 125K
1602	Ohio	26-35	F	White/Other	Married	2	High School	30K-40K
1603	California	18-25	F	White/Other	Single	0	High School	20K-30K
1604	California	26-35	F	Hispanic	Married	1	High School	40K-50K
1605	Hawaii	36-45	F	White/Other	Single	2	High School	15K-20K
1606	California	26-35	F	Asian	Married	0		75K-100K
1607	Indiana	18-25	F	Hispanic	Married	2	High School	100K-125K
1608	California	66+	F	White/Other	Single	0	High School	20K-30K
1609	Massachusetts	26-35	F	Hispanic	Single	2	High School	75K-100K
1610	California	36-45	F	Hispanic	Married	2	College	30K-40K
1611	California	26-35	F	Hispanic	Single	2	High School	50K-75K
1612	California		F	White/Other	Single	0		< 15K
1613	Florida	26-35	F	Hispanic	Single	0	High School	< 15K
1614	Massachusetts	26-35	F	White/Other	Single	1	College	50K-75K
1615	California		F	Hispanic	Married	1		< 15K
1616	Massachusetts	26-35	F	White/Other	Single	1	High School	50K-75K
1617	California	26-35	F	Hispanic	Married	2	High School	75K-100K
1618	California	18-25	M	Asian	Married	1	High School	> 125K
1619	Texas	26-35	F	Hispanic	Married	0	College	50K-75K
1620	California	26-35	F	Hispanic	Married	2	High School	50K-75K
1621	Florida	26-35	F	Hispanic	Single	2	High School	50K-75K
1622	California		F	White/Other	Married	1		> 125K
1623	California		F	White/Other	Married	4		100K-125K
1624	Texas	18-25	F	Hispanic	Married	2	High School	50K-75K
1625	California	18-25	F	White/Other	Married	2	High School	> 125K
1626	California	56-65	F	White/Other	Married	1	College	> 125K
1627	Texas	26-35	M	Hispanic	Married	0	High School	20K-30K
1628	Texas	36-45	F	Hispanic	Married	0	High School	< 15K
1629	Massachusetts	18-25	F	White/Other	Married	2	High School	> 125K
1630	Texas	26-35	F	Hispanic	Married	0	Grad School	100K-125K
1631	Illinois	26-35	F	Hispanic	Married	0	High School	20K-30K
1632	Nevada	26-35	F	Hispanic	Married	2	College	30K-40K
1633	Texas	46-55	M	White/Other	Single	0	High School	50K-75K
1634	California	18-25	F	Asian	Married	1	High School	50K-75K
1635	Massachusetts			African American	Single	0	College	50K-75K
1636	California	26-35	F	White/Other	Married	2	High School	> 125K
1637	California	26-35	F	White/Other	Married	0	College	> 125K
1638	Minnesota	18-25	F	White/Other	Married	2	College	50K-75K
1639	Arizona	56-65	F	Hispanic	Single	1		15K-20K
1640	Texas	26-35	F	White/Other	Single	1	High School	30K-40K
1641	Texas	26-35	F	Hispanic	Married	1	College	20K-30K
1642	California	26-35	F	Hispanic	Single	1		50K-75K
