temp_id	state	age	gender	ethnicity	marital	children	education	income
3086	New Jersey	26-35	F	White/Other	Single	1	College	50K-75K
3087	Missouri	56-65	F	White/Other	Married	1	College	75K-100K
3088	Pennsylvania	66+	M	White/Other	Married	0	College	50K-75K
3089	Florida	56-65	F	White/Other	Single	1	High School	15K-20K
3090	Iowa	36-45	F	Hispanic	Single	0		30K-40K
3091	Ohio	66+	M	White/Other	Married	1		50K-75K
3092	Indiana	66+	M	White/Other	Married	0	College	50K-75K
3093	Florida	36-45	M	White/Other	Married	1	High School	100K-125K
3094	Wyoming	56-65	F	White/Other	Single	0	High School	30K-40K
3095	Virginia	56-65	M	White/Other	Single	0	College	20K-30K
3096	Wisconsin		M	White/Other	Married	0	High School	50K-75K
3097	Florida	66+	F	White/Other	Married	0	High School	< 15K
3098	New York	66+	M	White/Other	Married	1		> 125K
3099	Wisconsin	36-45	F	White/Other	Married	4	College	100K-125K
3100	Georgia		F	Hispanic	Married	0		< 15K
3101	Florida	26-35	F	White/Other	Single	0		< 15K
3102	Michigan	56-65	F	White/Other	Married	1	College	> 125K
3103	Pennsylvania	66+	M	White/Other	Married	0	High School	100K-125K
3104	California	66+	F	Asian	Married	0	College	75K-100K
3105	New Hampshire	56-65	F	White/Other	Married	2	High School	50K-75K
3106	Ohio	66+	M	White/Other	Married	0	Grad School	> 125K
3107	Maine	66+	F	White/Other	Married	0	College	75K-100K
3108	Tennessee	46-55	F	White/Other	Married	1	College	40K-50K
3109	Massachusetts	66+	M	White/Other	Married	0		40K-50K
3110	Ohio	66+	F	White/Other	Married	0	College	50K-75K
3111	Tennessee	56-65	F	White/Other	Married	1	High School	50K-75K
3112	Tennessee	46-55	M	White/Other	Single	1	High School	30K-40K
3113	Washington	26-35		White/Other	Married	0		100K-125K
3114	Mississippi	66+	M	White/Other	Single	0	High School	< 15K
3115	Georgia	46-55	M	White/Other	Married	1	High School	50K-75K
3116	Massachusetts	26-35	M	White/Other	Married	0	High School	40K-50K
3117	West Virginia	66+	F	White/Other	Married	1		20K-30K
3118	Missouri	36-45	F	White/Other	Married	2		30K-40K
3119	Ohio		F	White/Other	Married	2		30K-40K
3120	Missouri			White/Other	Married	3		100K-125K
3121	Nevada	26-35	F	African American	Single	1	College	50K-75K
3122	New Mexico	66+	F	White/Other	Married	1	College	75K-100K
3123	Florida	66+	F	White/Other	Married	1	High School	30K-40K
3124	Texas	46-55	M	Hispanic	Married	1	Grad School	75K-100K
3125	Texas	56-65	F	African American	Married	1	High School	> 125K
3126	Kentucky	26-35	F	White/Other	Single	0	High School	50K-75K
3127	North Carolina	66+	M	White/Other	Married	0	High School	50K-75K
3128	North Carolina	56-65	M	African American	Married	1	High School	100K-125K
3129	Connecticut	66+	M	White/Other	Married	1	Grad School	75K-100K
3130	Missouri	66+	M	White/Other	Married	1	College	30K-40K
3131	Maryland	66+	M	White/Other	Single	1	Grad School	50K-75K
3132	Maryland	56-65	F	White/Other	Married	0	High School	40K-50K
3133	Tennessee	18-25	M	White/Other	Married	0		30K-40K
3134	Pennsylvania	56-65	M	White/Other	Married	1	College	> 125K
3135	Ohio	26-35	F	White/Other	Married	4	Grad School	50K-75K
3136	Texas	26-35	M	Hispanic	Married	0		> 125K
3137	Virginia			White/Other	Married	1		15K-20K
3138	Texas	46-55	F	White/Other	Married	0	College	> 125K
3139	Tennessee	66+	F	White/Other	Married	0	College	75K-100K
3140	Iowa	56-65	F	White/Other	Married	0	High School	30K-40K
3141	North Carolina	66+	F	White/Other	Married	1	High School	50K-75K
3142	Pennsylvania	46-55	F	White/Other	Married	0	College	75K-100K
3143	New York	46-55	M	White/Other	Married	0	High School	40K-50K
3144	New York		F	White/Other	Married	0		< 15K
3145	Maryland	36-45	M	White/Other	Married	3		50K-75K
3146	New York	66+	F	Asian	Single	0	High School	40K-50K
3147	Wisconsin	66+	F	White/Other	Single	1	Grad School	> 125K
3148	Texas	26-35	M	White/Other	Married	0	Grad School	50K-75K
3149	Connecticut	66+	F	White/Other	Married	1	College	75K-100K
3150	Ohio	66+	M	White/Other	Married	0	Grad School	30K-40K
3151	Wisconsin	56-65	F	White/Other	Married	1	High School	75K-100K
3152	Michigan		F	Hispanic	Married	0		40K-50K
3153	Florida	46-55	M	White/Other	Single	1		20K-30K
3154	Ohio	46-55	M	White/Other	Married	1	Grad School	> 125K
3155	Tennessee	66+	M	Hispanic	Single	0		< 15K
3156	Michigan	66+	F	African American	Married	0	College	15K-20K
3157	Texas	36-45	M	White/Other	Married	0	High School	> 125K
3158	Georgia	26-35	F	White/Other	Single	1	High School	30K-40K
3159	North Dakota	66+	F	White/Other	Married	0	College	50K-75K
3160	Florida	66+	F	White/Other	Married	1	College	30K-40K
3161	Maine	66+	M	White/Other	Married	0	College	50K-75K
3162	Iowa	56-65	F	White/Other	Married	0	College	100K-125K
3163	Texas	46-55	M	Hispanic	Single	1		20K-30K
3164	North Carolina	56-65	F	White/Other	Married	2	High School	50K-75K
3165	Ohio	18-25	M	White/Other	Single	1	High School	> 125K
3166	Texas	18-25	F	Hispanic	Single	2	High School	< 15K
3167	Indiana	46-55	M	White/Other	Single	0	College	50K-75K
3168	Virginia	26-35	F	African American	Single	0	Grad School	75K-100K
3169	Nebraska	66+	M	White/Other	Married	0	Grad School	75K-100K
3170	California	66+	F	Hispanic	Married	0	High School	75K-100K
3171	Michigan	66+	M	African American	Married	0	College	30K-40K
3172	North Carolina	26-35	F	White/Other	Single	1	Vocational	< 15K
3173	Indiana	56-65	M	White/Other	Single	1		50K-75K
3174	Florida	46-55	F	African American	Single	2	High School	< 15K
3175	Florida	66+	F	White/Other	Single	0	College	50K-75K
3176	Ohio	26-35	F	White/Other	Married	1	High School	50K-75K
3177	Ohio		F	African American	Married	0	High School	40K-50K
3178	Missouri	26-35	M	White/Other	Single	0		15K-20K
3179	Tennessee	46-55	F	White/Other	Married	0		30K-40K
3180	Georgia	46-55	F	African American	Single	1	High School	50K-75K
3181	New Jersey	36-45	F	African American	Married	1		75K-100K
3182	Alabama	56-65	F	White/Other	Married	0		50K-75K
3183	Ohio	66+	M	White/Other	Married	1		75K-100K
3184	Alabama	56-65	M	White/Other	Married	1	High School	75K-100K
3185	North Carolina	18-25	F	White/Other	Married	0	High School	> 125K
3186	Oklahoma		F	White/Other	Married	0		30K-40K
3187	Louisiana	56-65	F	White/Other	Married	0	High School	75K-100K
3188	New Jersey	56-65	M	White/Other	Married	0	Grad School	> 125K
3189	Ohio	66+	M	White/Other	Married	1	High School	75K-100K
3190	Texas			White/Other	Single	0		40K-50K
3191	Michigan	18-25	M	White/Other	Married	0		100K-125K
3192	South Carolina	26-35	M	White/Other	Single	3	High School	> 125K
3193	Nebraska	66+	M	White/Other	Married	1	High School	75K-100K
3194	Florida	46-55	F	White/Other	Single	0	High School	20K-30K
3195	Tennessee	66+	M	White/Other	Married	0	Grad School	30K-40K
3196	Ohio	66+	F	White/Other	Married	0	College	75K-100K
3197	Mississippi	56-65	F	White/Other	Married	1	College	100K-125K
3198	Ohio	46-55	F	White/Other	Married	4	High School	50K-75K
3199	Oklahoma	56-65	F	White/Other	Married	0		100K-125K
3200	Florida	46-55	F	Hispanic	Single	0		40K-50K
3201	Tennessee	66+	F	White/Other	Single	0	High School	30K-40K
3202	New Jersey	66+	F	White/Other	Married	1	College	50K-75K
3203	Texas	46-55	M	White/Other	Married	0		> 125K
3204	Florida	26-35	F	White/Other	Single	1	High School	20K-30K
3205	Texas	36-45	M	African American	Single	0	High School	75K-100K
3206	California	56-65	F	White/Other	Married	3	College	20K-30K
3207	Georgia	66+	M	White/Other	Married	0	High School	75K-100K
3208	Illinois	56-65	F	White/Other	Married	0	High School	50K-75K
3209	Michigan	66+	M	White/Other	Married	1	High School	75K-100K
3210	Alabama	66+	M	White/Other	Married	0	College	50K-75K
3211	Florida	36-45	M	White/Other	Married	1	College	30K-40K
3212	Michigan	66+	F	White/Other	Single	1	High School	20K-30K
3213	Alabama	66+	F	White/Other	Married	0	High School	50K-75K
3214	Illinois	36-45	F	White/Other	Married	0	High School	75K-100K
3215	Florida	46-55	M	White/Other	Married	0	College	< 15K
3216	Pennsylvania	66+	M	White/Other	Married	0	Grad School	100K-125K
3217	Louisiana	18-25	M	White/Other	Married	2	High School	100K-125K
3218	Maine	66+	F	White/Other	Married	0		100K-125K
3219	Georgia	46-55	M	White/Other	Married	2	College	50K-75K
3220	Tennessee	46-55	F	White/Other	Married	1	College	50K-75K
3221	Kentucky	46-55	M	White/Other	Married	2		20K-30K
3222	Tennessee	46-55	M	White/Other	Married	0	High School	20K-30K
3223	Ohio	66+	M	Hispanic	Married	0	High School	75K-100K
3224	Florida	36-45	M	White/Other	Married	2	College	50K-75K
3225	Florida	66+	M	African American	Married	1	College	< 15K
3226	Texas	26-35	M	White/Other	Married	1	High School	20K-30K
3227	Pennsylvania	66+	M	White/Other	Married	0	High School	50K-75K
3228	California	66+	M	African American	Married	0	College	75K-100K
3229	Florida	26-35	M	White/Other	Married	1	High School	30K-40K
3230	Missouri	66+	F	White/Other	Married	0	High School	50K-75K
3231	Tennessee	18-25	M	White/Other	Married	1		75K-100K
3232	Michigan	46-55	F	White/Other	Married	2	High School	> 125K
3233	Texas	66+	F	White/Other	Married	0		40K-50K
3234	Texas	66+	F	White/Other	Married	0	High School	50K-75K
3235	Nebraska	66+	M	White/Other	Married	2	College	50K-75K
3236	Missouri	66+	F	White/Other	Single	1	High School	< 15K
3237	California	66+	F	Asian	Married	0	College	> 125K
3238	Pennsylvania	46-55	M	White/Other	Single	0		30K-40K
3239	Ohio	46-55	M	White/Other	Married	0	College	50K-75K
3240	Texas	46-55	M	African American	Married	0	High School	30K-40K
3241	New Jersey	36-45	M	Hispanic	Married	0	High School	20K-30K
3242	Oklahoma			White/Other	Married	2		50K-75K
3243	Minnesota	56-65	M	White/Other	Married	0	Vocational	40K-50K
3244	Louisiana	18-25	M	African American	Single	1	High School	40K-50K
3245	Texas	36-45	F	Hispanic	Single	0	College	40K-50K
3246	Georgia	66+	M	White/Other	Married	1	College	< 15K
3247	Nebraska	46-55	F	White/Other	Married	0	College	> 125K
3248	South Carolina	66+	M	White/Other	Married	0	College	75K-100K
3249	California	46-55	F	White/Other	Married	0		75K-100K
3250	Texas	66+	M	White/Other	Married	0	Grad School	50K-75K
3251	Nebraska	66+	F	White/Other	Married	1	College	75K-100K
3252	Montana	66+	F	White/Other	Married	2	High School	< 15K
3253	Michigan	66+	M	African American	Married	1	Grad School	20K-30K
3254	Minnesota	66+	F	White/Other	Married	0	College	40K-50K
3255	Illinois	36-45	F	White/Other	Married	0	High School	50K-75K
3256	Nevada	26-35	M	White/Other	Married	1		50K-75K
3257	Ohio	56-65	M	White/Other	Married	1	High School	50K-75K
3258	Minnesota	46-55	F	Asian	Single	0	High School	100K-125K
3259	Colorado		F	White/Other	Married	1		> 125K
3260	Arizona	66+	F	White/Other	Married	0	High School	40K-50K
3261	North Carolina		M	White/Other	Single	0		< 15K
3262	New Jersey	46-55	M	Hispanic	Married	0	College	40K-50K
3263	North Carolina	66+	F	White/Other	Married	0	Grad School	50K-75K
3264	New Jersey	46-55	M	White/Other	Married	0	High School	100K-125K
3265	North Carolina	66+	F	White/Other	Single	4		100K-125K
3266	Arizona	56-65	F	White/Other	Single	1	College	50K-75K
3267	Michigan	26-35	F	White/Other	Married	1	High School	50K-75K
3268	Illinois	66+	M	White/Other	Married	0	Grad School	< 15K
3269	Michigan	46-55	F	White/Other	Married	1	High School	100K-125K
3270	Minnesota	66+	F	White/Other	Single	2	College	30K-40K
3271	Michigan	18-25	F	White/Other	Single	1	High School	75K-100K
3272	North Carolina	66+	F	White/Other	Married	0	College	20K-30K
3273	Illinois	66+	M	White/Other	Married	0	College	> 125K
3274	Tennessee	18-25	M	White/Other	Married	0	High School	40K-50K
3275	Indiana	46-55	M	White/Other	Married	3	High School	100K-125K
3276	Iowa		M	White/Other	Married	1	College	50K-75K
3277	North Carolina	18-25	M	African American	Single	1	High School	50K-75K
3278	Indiana	26-35	M	White/Other	Married	1	High School	75K-100K
3279	Ohio	56-65	F	White/Other	Married	1	College	50K-75K
3280	Pennsylvania	46-55		Asian	Married	1	College	75K-100K
3281	Texas	36-45	M	Hispanic	Single	0	High School	20K-30K
3282	Michigan	56-65	M	White/Other	Single	0	High School	75K-100K
3283	Mississippi	46-55	F	White/Other	Married	0	College	50K-75K
3284	New York	56-65	F	White/Other	Married	0	Grad School	50K-75K
3285	Ohio	26-35	M	White/Other	Married	0	College	> 125K
3286	New York	66+	M	Hispanic	Married	1	High School	75K-100K
3287	Montana	66+	M	White/Other	Married	0	High School	30K-40K
3288	Massachusetts	56-65	F	White/Other	Married	0	College	40K-50K
3289	Tennessee	36-45	F	White/Other	Single	1	High School	40K-50K
3290	Virginia	26-35	M	White/Other	Married	1	High School	75K-100K
3291	Texas	46-55	F	Hispanic	Married	0	High School	75K-100K
3292	California	18-25	F	Asian	Married	1		75K-100K
3293	Michigan	36-45	M	White/Other	Married	1	High School	20K-30K
3294	New Jersey	56-65	F	Hispanic	Married	0	College	100K-125K
3295	Illinois	66+	F	White/Other	Single	1	High School	< 15K
3296	Texas			White/Other	Single	1		40K-50K
3297	South Carolina	46-55	F	White/Other	Married	2	College	20K-30K
3298	Kentucky	36-45	F	White/Other	Married	1	High School	30K-40K
3299	Maryland	66+	M	African American	Married	0	High School	100K-125K
3300	Louisiana	66+	F	White/Other	Married	1	College	20K-30K
3301	Michigan	46-55	F	White/Other	Married	0	High School	50K-75K
3302	Massachusetts		F	White/Other	Single	1		100K-125K
3303	Tennessee	46-55	M	White/Other	Married	0	High School	< 15K
3304	Illinois	36-45	F	White/Other	Single	2	High School	50K-75K
3305	Texas	56-65	M	Hispanic	Married	2	High School	40K-50K
3306	Texas	56-65	F	African American	Married	3	Grad School	100K-125K
3307	Maryland	66+	F	White/Other	Married	0	College	40K-50K
3308	Tennessee	36-45	F	White/Other	Married	1	High School	50K-75K
3309	Wisconsin	66+	M	White/Other	Married	1	College	75K-100K
3310	Ohio	66+	M	White/Other	Single	1	High School	> 125K
3311	Georgia	66+	M	White/Other	Married	0	High School	50K-75K
3312	Ohio	46-55	M	African American	Single	0		< 15K
3313	Texas	66+	M	White/Other	Married	0	High School	75K-100K
3314	Texas	26-35	M	White/Other	Married	1	High School	100K-125K
3315	Texas	46-55	M	Hispanic	Married	2	College	15K-20K
3316	Maryland	66+	M	African American	Married	0	Grad School	75K-100K
3317	Wisconsin	66+	M	White/Other	Married	0	College	40K-50K
3318	Virginia	36-45	F	White/Other	Single	0	Grad School	100K-125K
3319	Colorado	66+	M	White/Other	Married	1	College	100K-125K
3320	Ohio	66+	M	White/Other	Married	0		75K-100K
3321	Ohio	66+	M	White/Other	Married	1	College	30K-40K
3322	Ohio	66+	M	White/Other	Married	0		100K-125K
3323	Nevada	46-55	F	Hispanic	Married	1	College	20K-30K
3324	California	56-65	M	White/Other	Married	0	Grad School	50K-75K
3325	Kentucky	56-65	M	White/Other	Married	0	Grad School	> 125K
3326	Texas	36-45	M	Hispanic	Married	0	High School	30K-40K
3327	Arkansas	18-25	M	White/Other	Married	4		> 125K
3328	Pennsylvania	66+	F	White/Other	Single	0	High School	50K-75K
3329	Florida	56-65	M	White/Other	Single	0	College	75K-100K
3330	Florida	46-55	F	White/Other	Married	1	College	> 125K
3331	Michigan	36-45	F	Hispanic	Single	2	High School	50K-75K
3332	California	56-65	M	Hispanic	Married	2	High School	> 125K
3333	Tennessee	46-55	F	White/Other	Married	1	High School	75K-100K
3334	Texas	46-55	F	White/Other	Married	1	Grad School	> 125K
3335	Texas	66+	F	Hispanic	Single	1		15K-20K
3336	Texas	26-35	M	African American	Single	0	High School	< 15K
3337	Wisconsin	36-45	F	African American	Single	2	High School	20K-30K
3338	Pennsylvania	56-65	M	White/Other	Married	1	College	50K-75K
3339	Tennessee	18-25	F	African American	Single	1	High School	50K-75K
3340	North Carolina	46-55	M	White/Other	Married	2	High School	50K-75K
3341	Kentucky	66+	F	White/Other	Married	0	High School	40K-50K
3342	Kentucky	46-55	M	White/Other	Single	0	College	15K-20K
3343	Texas	46-55	M	White/Other	Married	1		20K-30K
3344	Texas	66+	F	White/Other	Married	0		75K-100K
3345	North Carolina	18-25	M	African American	Married	0		50K-75K
3346	North Carolina	18-25	M	Hispanic	Single	1		50K-75K
3347	Mississippi	46-55	M	White/Other	Married	2	Grad School	50K-75K
3348	Massachusetts	66+	F	White/Other	Married	0	High School	> 125K
3349	Missouri	66+	F	White/Other	Married	0	High School	30K-40K
3350	Texas	56-65	F	White/Other	Married	1	High School	40K-50K
3351	Tennessee	66+	M	White/Other	Married	0	College	30K-40K
3352	Mississippi		M	White/Other	Married	0		50K-75K
3353	Illinois	56-65	F	White/Other	Married	0	High School	50K-75K
3354	Michigan	66+	F	White/Other	Married	0	College	15K-20K
3355	Ohio	36-45		African American	Married	0		100K-125K
3356	Michigan	56-65	M	White/Other	Single	0	High School	50K-75K
3357	Alabama	66+	M	White/Other	Married	1	Grad School	50K-75K
3358	Michigan	36-45	F	White/Other	Married	2	College	> 125K
3359	Wisconsin	18-25	F	White/Other	Married	2	High School	> 125K
3360	Michigan	56-65	F	White/Other	Married	0		75K-100K
3361	Tennessee	36-45	M	African American	Married	0	High School	50K-75K
3362	Georgia	18-25	F	Hispanic	Married	2	High School	> 125K
3363	Texas	56-65	F	Hispanic	Married	0	High School	30K-40K
3364	Kentucky	46-55	F	White/Other	Married	3		50K-75K
3365	Indiana	66+	M	White/Other	Married	0	College	75K-100K
3366	Illinois	56-65	M	White/Other	Married	1	Grad School	> 125K
3367	Texas		M	Hispanic	Married	0		50K-75K
3368	Kentucky		M	White/Other	Single	0		30K-40K
3369	Michigan	56-65	F	White/Other	Married	1	High School	50K-75K
3370	New Hampshire		F	White/Other	Married	2		> 125K
3371	Texas	56-65	F	White/Other	Married	0	High School	50K-75K
3372	Ohio	56-65	M	White/Other	Married	0	High School	50K-75K
3373	North Carolina	66+	F	White/Other	Married	1	College	> 125K
3374	Ohio	18-25		African American	Single	0		20K-30K
3375	California	46-55	F	Hispanic	Married	2	College	75K-100K
3376	Texas	66+	F	White/Other	Married	0	Vocational	75K-100K
3377	Florida	66+	F	White/Other	Married	0	High School	40K-50K
3378	Michigan	66+	M	White/Other	Married	1		100K-125K
3379	Texas	56-65	M	White/Other	Married	0	High School	50K-75K
3380	Ohio	66+	M	White/Other	Married	0	High School	40K-50K
3381	Illinois	66+	M	White/Other	Married	1	High School	75K-100K
3382	Florida			White/Other	Married	0		100K-125K
3383	Texas	66+	M	White/Other	Married	0	College	50K-75K
3384	Michigan	46-55	F	White/Other	Single	0	College	> 125K
3385	New York	18-25	M	White/Other	Married	1		75K-100K
3386	Massachusetts	46-55	F	White/Other	Married	1	College	> 125K
3387	Tennessee		F	White/Other	Single	1		50K-75K
3388	Texas		F	White/Other	Married	1		50K-75K
3389	New Jersey		F	Hispanic	Single	1		50K-75K
3390	Connecticut	66+	M	White/Other	Married	0	Vocational	100K-125K
3391	New York	56-65	F	White/Other	Married	0	High School	20K-30K
3392	Minnesota	56-65	F	White/Other	Married	1	Grad School	> 125K
3393	Michigan	18-25	M	White/Other	Married	0		> 125K
3394	Georgia	66+	F	White/Other	Married	0	College	30K-40K
3395	Colorado	26-35	F	White/Other	Married	1	High School	50K-75K
3396	Virginia			White/Other	Married	0		50K-75K
3397	Nebraska	56-65	F	White/Other	Married	0	College	100K-125K
3398	Florida	36-45	M	White/Other	Married	1		30K-40K
3399	Texas	66+	F	White/Other	Married	1	High School	75K-100K
3400	New York	56-65	M	White/Other	Married	0	High School	75K-100K
3401	Pennsylvania	66+	F	White/Other	Married	0	College	100K-125K
3402	Florida	66+	M	White/Other	Married	0	Vocational	20K-30K
3403	North Dakota	66+	M	White/Other	Married	0	College	40K-50K
3404	Oregon	26-35	F	White/Other	Married	0	High School	> 125K
3405	Ohio	46-55	F	White/Other	Married	2	College	50K-75K
3406	Florida	66+		White/Other	Married	0		50K-75K
3407	Florida	66+	F	Hispanic	Married	0	High School	100K-125K
3408	Ohio	66+	M	White/Other	Married	0		20K-30K
3409	Ohio	66+	M	White/Other	Married	0	College	75K-100K
3410	Maryland	46-55	M	African American	Single	1		75K-100K
3411	Wisconsin	66+	F	White/Other	Married	0	High School	30K-40K
3412	Montana	66+	M	White/Other	Single	1		20K-30K
3413	Ohio	46-55	F	African American	Single	0	High School	< 15K
3414	Oklahoma	66+	F	White/Other	Married	1	High School	75K-100K
3415	Minnesota	36-45	F	White/Other	Single	0	High School	30K-40K
3416	Kentucky	66+	F	White/Other	Married	0	Grad School	100K-125K
3417	Mississippi	36-45	F	White/Other	Married	0	High School	50K-75K
3418	Texas	66+	F	White/Other	Married	0	College	100K-125K
3419	New York	36-45	M	African American	Married	1	High School	75K-100K
3420	Michigan	26-35	F	White/Other	Married	1	High School	100K-125K
3421	Virginia	66+	M	White/Other	Married	0		30K-40K
3422	Ohio	56-65	F	White/Other	Married	0	High School	50K-75K
3423	Florida	46-55	M	White/Other	Married	1		> 125K
3424	Indiana	46-55	M	White/Other	Married	1		30K-40K
3425	Texas	56-65	M	White/Other	Married	2	Grad School	> 125K
3426	Pennsylvania	26-35	M	White/Other	Married	0	High School	100K-125K
3427	California	66+	M	White/Other	Married	0	College	100K-125K
3428	Ohio	46-55	M	White/Other	Married	4	High School	100K-125K
3429	Oregon	26-35	F	White/Other	Married	1	College	40K-50K
3430	Florida	46-55	M	White/Other	Married	1	High School	75K-100K
3431	New York	66+	F	African American	Married	0	College	50K-75K
3432	Michigan	66+	M	White/Other	Married	0	High School	20K-30K
3433	Idaho	56-65	M	White/Other	Married	1		75K-100K
3434	Ohio	46-55	M	White/Other	Married	0	College	50K-75K
3435	Colorado	46-55	M	White/Other	Married	0		< 15K
3436	Texas	36-45		White/Other	Married	0	High School	< 15K
3437	Florida	46-55	M	White/Other	Married	0		20K-30K
3438	Florida	18-25	M	White/Other	Married	2	High School	50K-75K
3439	New Jersey	36-45	M	White/Other	Married	2	High School	40K-50K
3440	Utah	36-45	F	White/Other	Married	3	High School	40K-50K
3441	Ohio	66+	F	White/Other	Single	1	High School	40K-50K
3442	Massachusetts	56-65	M	White/Other	Married	1	College	30K-40K
3443	Florida	26-35	F	White/Other	Married	0	High School	> 125K
3444	Connecticut	66+	M	White/Other	Married	1	High School	40K-50K
3445	Arizona	66+	M	White/Other	Single	1	High School	50K-75K
3446	Ohio	18-25		White/Other	Married	2		40K-50K
3447	Michigan	36-45	F	White/Other	Single	1	High School	50K-75K
3448	Florida	36-45	M	White/Other	Married	0	High School	50K-75K
3449	Ohio	66+	M	White/Other	Married	1	Grad School	75K-100K
3450	Ohio	46-55	F	White/Other	Married	3	College	40K-50K
3451	Utah		F	White/Other	Married	1	High School	> 125K
3452	Texas	26-35	M	White/Other	Single	0	High School	40K-50K
3453	Missouri	56-65	M	White/Other	Single	0	High School	> 125K
3454	Texas	26-35	F	Hispanic	Single	0	High School	< 15K
3455	North Carolina	46-55	F	White/Other	Single	0	Grad School	100K-125K
3456	Texas	66+	M	White/Other	Married	0	College	40K-50K
3457	North Carolina	66+	M	White/Other	Married	1	High School	50K-75K
3458	Maryland	46-55	F	White/Other	Married	0	College	> 125K
3459	Iowa	26-35	M	White/Other	Single	1	Grad School	40K-50K
3460	Michigan	46-55	M	White/Other	Married	1	Grad School	> 125K
3461	Connecticut	46-55	F	White/Other	Married	0	College	> 125K
3462	Mississippi	36-45	F	White/Other	Married	0	High School	50K-75K
3463	New Jersey	66+	M	White/Other	Married	1	College	> 125K
3464	Michigan	66+	M	White/Other	Single	0	College	40K-50K
3465	Montana	56-65	M	White/Other	Married	1	College	50K-75K
3466	Florida	56-65	F	African American	Single	0	High School	75K-100K
3467	Wisconsin	36-45	F	White/Other	Single	3	College	75K-100K
3468	Ohio	56-65	M	White/Other	Single	4	Grad School	> 125K
3469	Michigan	66+	F	White/Other	Married	0	Grad School	40K-50K
3470	Florida	56-65	F	White/Other	Married	1	College	100K-125K
3471	Mississippi	36-45	M	African American	Married	0	College	> 125K
3472	Texas	36-45	F	White/Other	Married	1	College	100K-125K
3473	Mississippi	66+	M	White/Other	Single	1	College	20K-30K
3474	Wisconsin	66+	F	White/Other	Married	0	High School	40K-50K
3475	Maryland	66+	M	White/Other	Married	0	High School	> 125K
3476	Louisiana	36-45	M	White/Other	Married	0	College	> 125K
3477	Kentucky	56-65	M	White/Other	Married	1	Grad School	50K-75K
3478	North Carolina	66+	F	White/Other	Married	1	College	100K-125K
3479	Kentucky	66+	F	White/Other	Married	0	High School	20K-30K
3480	North Carolina	66+	F	White/Other	Married	0	High School	50K-75K
3481	Tennessee	36-45	M	White/Other	Single	1	High School	50K-75K
3482	Iowa	26-35	M	White/Other	Single	1	High School	50K-75K
3483	Illinois	66+	F	White/Other	Married	0	College	75K-100K
3484	North Carolina	66+	F	White/Other	Married	0	Grad School	15K-20K
3485	Pennsylvania	46-55	F	White/Other	Married	0	High School	75K-100K
3486	Texas	26-35	F	White/Other	Single	1	High School	50K-75K
3487	Ohio	66+	M	White/Other	Married	1	College	50K-75K
3488	California	66+	M	White/Other	Married	1	High School	> 125K
3489	Ohio	56-65	F	White/Other	Married	1		75K-100K
3490	Florida	18-25	F	White/Other	Single	0	High School	75K-100K
3491	Florida	46-55	M	White/Other	Married	0	High School	50K-75K
3492	Minnesota	18-25	F	White/Other	Married	0	High School	100K-125K
3493	North Dakota	66+	F	White/Other	Married	0	College	40K-50K
3494	Colorado	46-55	F	Hispanic	Married	2		100K-125K
3495	Michigan	56-65	M	African American	Single	1		15K-20K
3496	Arkansas	36-45	M	White/Other	Married	1	College	> 125K
3497	North Carolina	66+	F	White/Other	Married	1	High School	30K-40K
3498	Indiana	26-35	M	White/Other	Married	1	College	30K-40K
3499	Connecticut	36-45	M	White/Other	Single	1		75K-100K
3500	Texas	36-45	F	Hispanic	Married	2	High School	15K-20K
3501	Texas	56-65	F	African American	Single	1	College	75K-100K
3502	Maryland	46-55	F	African American	Married	1	Grad School	100K-125K
3503	Ohio	66+	F	White/Other	Married	0		50K-75K
3504	New Jersey	66+	M	White/Other	Married	0	High School	> 125K
3505	Tennessee	66+	M	White/Other	Married	0	High School	> 125K
3506	Michigan	46-55	M	White/Other	Married	1	High School	> 125K
3507	Michigan	66+	F	White/Other	Married	1	High School	50K-75K
3508	Pennsylvania		M	White/Other	Married	2		100K-125K
3509	Texas	66+	M	White/Other	Married	1	Grad School	40K-50K
3510	North Carolina	66+	M	White/Other	Married	0	High School	75K-100K
3511	Texas	18-25	F	Hispanic	Single	1	High School	40K-50K
3512	Alaska	36-45	M	White/Other	Married	1	College	> 125K
3513	Virginia	56-65	F	White/Other	Married	2	Grad School	> 125K
3514	Texas	36-45	F	Hispanic	Married	2	College	75K-100K
3515	South Dakota	66+	M	White/Other	Married	2	High School	100K-125K
3516	Texas	26-35	M	White/Other	Single	0	College	> 125K
3517	Ohio	66+	M	White/Other	Married	0	College	30K-40K
3518	Florida	66+	M	White/Other	Married	0	High School	100K-125K
3519	Ohio	66+	M	White/Other	Married	0	High School	40K-50K
3520	California	26-35	F	Hispanic	Single	1		75K-100K
3521	Texas	66+	M	White/Other	Married	0	College	40K-50K
3522	Tennessee	46-55	M	White/Other	Single	2	High School	100K-125K
3523	Illinois	46-55	M	African American	Married	2	Grad School	100K-125K
3524	Indiana	46-55	M	White/Other	Married	2	High School	75K-100K
3525	Kentucky	66+	F	White/Other	Married	0	Grad School	50K-75K
3526	Ohio	56-65	F	White/Other	Married	2	College	100K-125K
3527	Tennessee	56-65	M	White/Other	Married	2	College	> 125K
3528	Georgia	36-45	F	White/Other	Married	1	Grad School	75K-100K
